temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,year,date,location,associated_race
24.4,14.5,54.0,0.0,,240.0,7.6,,1014.7,,No Rain,1993,1993-05-19 00:00:00, Sonoma, Sonoma_1993-05-16 00:00:00
24.4,13.3,50.0,0.0,,350.0,9.4,,1019.8,,No Rain,1993,1993-05-27 00:00:00, Charlotte, Charlotte_1993-05-30 00:00:00
25.0,15.0,54.0,0.0,,190.0,13.0,,1021.3,,No Rain,1993,1993-05-28 00:00:00, Charlotte, Charlotte_1993-05-30 00:00:00
25.6,15.0,52.0,0.0,,210.0,16.6,,1020.2,,No Rain,1993,1993-05-29 00:00:00, Charlotte, Charlotte_1993-05-30 00:00:00
26.7,17.8,58.0,0.0,,310.0,16.6,,1015.9,,No Rain,1993,1993-05-30 00:00:00, Charlotte, Charlotte_1993-05-30 00:00:00
25.0,16.7,60.0,0.0,,120.0,9.4,,1015.1,,No Rain,1993,1993-05-31 00:00:00, Charlotte, Charlotte_1993-05-30 00:00:00
21.7,17.9,79.0,0.0,,210.0,13.0,,1006.8,,No Rain,1993,1993-06-01 00:00:00, Charlotte, Charlotte_1993-05-30 00:00:00
24.4,7.1,33.0,0.0,,50.0,9.4,,1010.6,,No Rain,1993,1993-06-02 00:00:00, Charlotte, Charlotte_1993-05-30 00:00:00
25.0,21.7,82.0,0.0,,160.0,9.4,,1010.9,,No Rain,1993,1993-06-10 00:00:00, Pocono, Pocono_1993-06-13 00:00:00
27.8,16.7,51.0,0.0,,260.0,20.5,,1011.7,,No Rain,1993,1993-06-11 00:00:00, Pocono, Pocono_1993-06-13 00:00:00
22.8,13.8,57.0,0.0,,10.0,20.5,,1017.8,,No Rain,1993,1993-06-12 00:00:00, Pocono, Pocono_1993-06-13 00:00:00
22.8,13.3,55.0,0.0,,140.0,16.6,,1023.0,,No Rain,1993,1993-06-13 00:00:00, Pocono, Pocono_1993-06-13 00:00:00
23.9,13.4,52.0,0.0,,190.0,11.2,,1022.3,,No Rain,1993,1993-06-14 00:00:00, Pocono, Pocono_1993-06-13 00:00:00
25.6,11.7,42.0,0.0,,190.0,14.8,,1018.3,,No Rain,1993,1993-06-15 00:00:00, Pocono, Pocono_1993-06-13 00:00:00
25.0,17.2,62.0,0.0,,210.0,16.6,,1015.1,,No Rain,1993,1993-06-16 00:00:00, Pocono, Pocono_1993-06-13 00:00:00
21.1,15.6,71.0,0.0,,90.0,13.0,,1022.1,,No Rain,1993,1993-06-17 00:00:00, Michigan, Michigan_1993-06-20 00:00:00
29.4,15.5,43.0,0.0,,210.0,9.4,,1018.8,,No Rain,1993,1993-06-18 00:00:00, Michigan, Michigan_1993-06-20 00:00:00
29.4,20.6,59.0,0.0,,260.0,13.0,,1018.2,,No Rain,1993,1993-06-19 00:00:00, Michigan, Michigan_1993-06-20 00:00:00
26.7,24.0,85.0,0.0,,260.0,9.4,,1016.1,,No Rain,1993,1993-06-20 00:00:00, Michigan, Michigan_1993-06-20 00:00:00
22.8,21.1,90.0,0.0,,210.0,9.4,,1014.2,,No Rain,1993,1993-06-21 00:00:00, Michigan, Michigan_1993-06-20 00:00:00
23.3,17.7,71.0,0.0,,280.0,13.0,,1013.3,,No Rain,1993,1993-06-22 00:00:00, Michigan, Michigan_1993-06-20 00:00:00
23.3,16.6,66.0,0.0,,80.0,18.7,,1016.1,,No Rain,1993,1993-06-23 00:00:00, Michigan, Michigan_1993-06-20 00:00:00
18.3,7.1,48.0,0.0,,220.0,9.4,,1013.1,,No Rain,1993,1993-06-03 00:00:00, Dover, Dover_1993-06-06 00:00:00
20.6,12.3,59.0,0.0,,310.0,11.2,,1010.9,,No Rain,1993,1993-06-04 00:00:00, Dover, Dover_1993-06-06 00:00:00
18.9,14.4,75.0,0.0,,160.0,16.6,,1011.9,,No Rain,1993,1993-06-05 00:00:00, Dover, Dover_1993-06-06 00:00:00
19.4,16.6,84.0,0.0,,70.0,13.0,,1009.7,,No Rain,1993,1993-06-06 00:00:00, Dover, Dover_1993-06-06 00:00:00
21.1,8.4,44.0,0.0,,270.0,9.4,,1016.3,,No Rain,1993,1993-06-07 00:00:00, Dover, Dover_1993-06-06 00:00:00
22.8,12.7,53.0,0.0,,220.0,9.4,,1016.1,,No Rain,1993,1993-06-08 00:00:00, Dover, Dover_1993-06-06 00:00:00
21.1,16.7,76.0,0.0,,160.0,5.4,,1014.8,,No Rain,1993,1993-06-09 00:00:00, Dover, Dover_1993-06-06 00:00:00
32.2,21.1,52.0,0.0,,300.0,9.4,,1012.6,,No Rain,1993,1993-07-08 00:00:00, New Hampshire, New Hampshire_1993-07-11 00:00:00
27.2,23.2,79.0,0.0,,160.0,7.6,,1013.3,,No Rain,1993,1993-07-09 00:00:00, New Hampshire, New Hampshire_1993-07-11 00:00:00
31.1,17.8,45.0,0.0,,290.0,13.0,,1011.2,,No Rain,1993,1993-07-10 00:00:00, New Hampshire, New Hampshire_1993-07-11 00:00:00
31.1,15.5,39.0,0.0,,290.0,20.5,,1008.6,,No Rain,1993,1993-07-11 00:00:00, New Hampshire, New Hampshire_1993-07-11 00:00:00
28.9,14.0,40.0,0.0,,290.0,9.4,,1006.9,,No Rain,1993,1993-07-12 00:00:00, New Hampshire, New Hampshire_1993-07-11 00:00:00
28.3,17.8,53.0,0.0,,250.0,11.2,,1005.7,,No Rain,1993,1993-07-13 00:00:00, New Hampshire, New Hampshire_1993-07-11 00:00:00
26.1,11.8,41.0,0.0,,310.0,18.7,,1014.8,,No Rain,1993,1993-07-14 00:00:00, New Hampshire, New Hampshire_1993-07-11 00:00:00
26.7,21.0,71.0,0.0,,150.0,14.8,,1015.3,,No Rain,1993,1993-07-15 00:00:00, Pocono, Pocono_1993-07-18 00:00:00
26.1,12.9,44.0,0.0,,340.0,13.0,,1013.9,,No Rain,1993,1993-07-16 00:00:00, Pocono, Pocono_1993-07-18 00:00:00
26.7,11.6,39.0,0.0,,360.0,9.4,,1012.3,,No Rain,1993,1993-07-17 00:00:00, Pocono, Pocono_1993-07-18 00:00:00
25.0,10.5,40.0,0.0,,320.0,14.8,,1015.8,,No Rain,1993,1993-07-18 00:00:00, Pocono, Pocono_1993-07-18 00:00:00
27.2,11.2,37.0,0.0,,190.0,11.2,,1018.1,,No Rain,1993,1993-07-19 00:00:00, Pocono, Pocono_1993-07-18 00:00:00
20.0,18.8,93.0,0.0,,110.0,11.2,,1012.7,,No Rain,1993,1993-07-20 00:00:00, Pocono, Pocono_1993-07-18 00:00:00
29.4,18.2,51.0,0.0,,260.0,14.8,,1010.1,,No Rain,1993,1993-07-21 00:00:00, Pocono, Pocono_1993-07-18 00:00:00
28.3,20.6,63.0,0.0,,220.0,5.4,,1017.7,,No Rain,1993,1993-08-12 00:00:00, Michigan, Michigan_1993-08-15 00:00:00
25.6,21.1,76.0,0.0,,90.0,5.4,,1014.6,,No Rain,1993,1993-08-13 00:00:00, Michigan, Michigan_1993-08-15 00:00:00
28.3,20.1,61.0,0.0,,70.0,7.6,,1016.6,,No Rain,1993,1993-08-14 00:00:00, Michigan, Michigan_1993-08-15 00:00:00
30.6,18.3,48.0,0.0,,330.0,9.4,,1017.6,,No Rain,1993,1993-08-15 00:00:00, Michigan, Michigan_1993-08-15 00:00:00
27.8,20.6,65.0,0.0,,190.0,11.2,,1014.7,,No Rain,1993,1993-08-16 00:00:00, Michigan, Michigan_1993-08-15 00:00:00
28.9,20.6,61.0,0.0,,290.0,9.4,,1012.7,,No Rain,1993,1993-08-17 00:00:00, Michigan, Michigan_1993-08-15 00:00:00
28.3,20.6,63.0,0.0,,30.0,9.4,,1015.5,,No Rain,1993,1993-08-18 00:00:00, Michigan, Michigan_1993-08-15 00:00:00
26.7,22.1,76.0,0.0,,20.0,7.6,,1018.5,,No Rain,1993,1993-08-25 00:00:00, Bristol, Bristol_1993-08-28 00:00:00
22.2,21.0,93.0,0.0,,70.0,7.6,,1022.3,,No Rain,1993,1993-08-26 00:00:00, Bristol, Bristol_1993-08-28 00:00:00
21.1,19.4,90.0,0.0,,,0.0,,1021.8,,No Rain,1993,1993-08-27 00:00:00, Bristol, Bristol_1993-08-28 00:00:00
21.7,19.4,87.0,0.0,,,0.0,,1019.0,,No Rain,1993,1993-08-28 00:00:00, Bristol, Bristol_1993-08-28 00:00:00
27.8,20.1,63.0,0.0,,230.0,5.4,,1016.0,,No Rain,1993,1993-08-29 00:00:00, Bristol, Bristol_1993-08-28 00:00:00
24.4,20.5,79.0,0.0,,,0.0,,1015.7,,No Rain,1993,1993-08-30 00:00:00, Bristol, Bristol_1993-08-28 00:00:00
26.1,21.1,74.0,0.0,,,0.0,,1015.3,,No Rain,1993,1993-08-31 00:00:00, Bristol, Bristol_1993-08-28 00:00:00
23.9,15.7,60.0,0.0,,140.0,5.4,,1016.4,,No Rain,1993,1993-09-08 00:00:00, Richmond, Richmond_1993-09-11 00:00:00
22.2,17.8,76.0,0.0,,140.0,0.0,,1013.5,,No Rain,1993,1993-09-09 00:00:00, Richmond, Richmond_1993-09-11 00:00:00
26.1,20.0,69.0,0.0,,190.0,3.6,,1008.2,,No Rain,1993,1993-09-10 00:00:00, Richmond, Richmond_1993-09-11 00:00:00
22.8,8.9,41.0,0.0,,300.0,5.4,,1008.9,,No Rain,1993,1993-09-11 00:00:00, Richmond, Richmond_1993-09-11 00:00:00
16.1,6.2,52.0,0.0,,340.0,0.0,,1019.7,,No Rain,1993,1993-09-12 00:00:00, Richmond, Richmond_1993-09-11 00:00:00
21.7,10.5,49.0,0.0,,180.0,0.0,,1023.0,,No Rain,1993,1993-09-13 00:00:00, Richmond, Richmond_1993-09-11 00:00:00
25.0,15.6,56.0,0.0,,180.0,3.6,,1024.5,,No Rain,1993,1993-09-14 00:00:00, Richmond, Richmond_1993-09-11 00:00:00
28.3,21.1,65.0,0.0,,190.0,13.0,,1014.4,,No Rain,1993,1993-09-16 00:00:00, Dover, Dover_1993-09-19 00:00:00
17.2,16.1,93.0,0.0,,60.0,18.7,,1022.3,,No Rain,1993,1993-09-17 00:00:00, Dover, Dover_1993-09-19 00:00:00
17.8,17.8,100.0,1.0,,20.0,7.6,,1019.9,,Light Rain,1993,1993-09-18 00:00:00, Dover, Dover_1993-09-19 00:00:00
18.9,18.2,96.0,0.0,,,0.0,,1015.5,,No Rain,1993,1993-09-19 00:00:00, Dover, Dover_1993-09-19 00:00:00
16.1,9.3,64.0,0.0,,350.0,13.0,,1019.9,,No Rain,1993,1993-09-20 00:00:00, Dover, Dover_1993-09-19 00:00:00
17.2,6.7,50.0,0.0,,120.0,9.4,,1021.6,,No Rain,1993,1993-09-21 00:00:00, Dover, Dover_1993-09-19 00:00:00
19.4,17.7,90.0,0.0,,,0.0,,1016.0,,No Rain,1993,1993-09-22 00:00:00, Dover, Dover_1993-09-19 00:00:00
21.7,16.0,70.0,0.0,,,0.0,,1021.4,,No Rain,1993,1993-09-23 00:00:00, Martinsville, Martinsville_1993-09-26 00:00:00
22.2,14.3,61.0,0.0,,280.0,11.2,,1018.3,,No Rain,1993,1993-09-24 00:00:00, Martinsville, Martinsville_1993-09-26 00:00:00
21.7,17.9,79.0,0.0,,90.0,9.4,,1019.0,,No Rain,1993,1993-09-25 00:00:00, Martinsville, Martinsville_1993-09-26 00:00:00
16.1,15.6,97.0,0.0,,30.0,7.6,,1017.2,,No Rain,1993,1993-09-26 00:00:00, Martinsville, Martinsville_1993-09-26 00:00:00
26.1,18.3,62.0,0.0,,210.0,13.0,,1012.9,,No Rain,1993,1993-09-27 00:00:00, Martinsville, Martinsville_1993-09-26 00:00:00
19.4,8.4,49.0,0.0,,290.0,24.1,,1012.5,,No Rain,1993,1993-09-28 00:00:00, Martinsville, Martinsville_1993-09-26 00:00:00
18.3,8.8,54.0,0.0,,240.0,9.4,,1018.0,,No Rain,1993,1993-09-29 00:00:00, Martinsville, Martinsville_1993-09-26 00:00:00
30.0,5.3,21.0,0.0,,160.0,7.2,,1012.3,,No Rain,1994,1994-10-27 00:00:00, Phoenix, Phoenix_1994-10-30 00:00:00
30.5,6.4,22.0,0.0,,200.0,13.0,,1014.2,,No Rain,1994,1994-10-28 00:00:00, Phoenix, Phoenix_1994-10-30 00:00:00
30.5,2.7,17.0,0.0,,190.0,10.8,,1009.0,,No Rain,1994,1994-10-29 00:00:00, Phoenix, Phoenix_1994-10-30 00:00:00
30.0,3.9,19.0,0.0,,230.0,9.0,,1007.2,,No Rain,1994,1994-10-30 00:00:00, Phoenix, Phoenix_1994-10-30 00:00:00
28.3,5.8,24.0,0.0,,200.0,20.2,,1011.5,,No Rain,1994,1994-10-31 00:00:00, Phoenix, Phoenix_1994-10-30 00:00:00
28.8,2.1,18.0,0.0,,170.0,9.0,,1015.0,,No Rain,1994,1994-11-01 00:00:00, Phoenix, Phoenix_1994-10-30 00:00:00
27.2,3.0,21.0,0.0,,200.0,10.8,,1007.2,,No Rain,1994,1994-11-02 00:00:00, Phoenix, Phoenix_1994-10-30 00:00:00
16.7,7.9,56.0,0.0,,,0.0,,1016.3,,No Rain,1994,1994-10-06 00:00:00, Charlotte, Charlotte_1994-10-09 00:00:00
18.3,10.6,61.0,0.0,,70.0,11.2,,1021.1,,No Rain,1994,1994-10-07 00:00:00, Charlotte, Charlotte_1994-10-09 00:00:00
17.8,10.7,63.0,0.0,,100.0,7.6,,1025.1,,No Rain,1994,1994-10-08 00:00:00, Charlotte, Charlotte_1994-10-09 00:00:00
22.8,17.3,71.0,0.0,,150.0,5.4,,1020.6,,No Rain,1994,1994-10-09 00:00:00, Charlotte, Charlotte_1994-10-09 00:00:00
21.1,19.4,90.0,0.3,,10.0,9.4,,1015.2,,Light Rain,1994,1994-10-10 00:00:00, Charlotte, Charlotte_1994-10-09 00:00:00
14.4,9.0,70.0,0.0,,70.0,5.4,,1021.3,,No Rain,1994,1994-10-11 00:00:00, Charlotte, Charlotte_1994-10-09 00:00:00
13.3,1.6,45.0,0.0,,60.0,11.2,,1026.6,,No Rain,1994,1994-10-12 00:00:00, Charlotte, Charlotte_1994-10-09 00:00:00
21.7,16.6,73.0,0.0,,210.0,11.2,,1013.8,,No Rain,1994,1994-11-10 00:00:00, Atlanta, Atlanta_1994-11-13 00:00:00
17.8,16.7,93.0,1.0,,40.0,16.6,,1015.4,,Light Rain,1994,1994-11-11 00:00:00, Atlanta, Atlanta_1994-11-13 00:00:00
12.2,2.1,50.0,0.0,,90.0,16.6,,1023.6,,No Rain,1994,1994-11-12 00:00:00, Atlanta, Atlanta_1994-11-13 00:00:00
15.0,-1.2,33.0,0.0,,80.0,14.8,,1024.1,,No Rain,1994,1994-11-13 00:00:00, Atlanta, Atlanta_1994-11-13 00:00:00
18.3,8.8,54.0,0.0,,70.0,11.2,,1022.3,,No Rain,1994,1994-11-14 00:00:00, Atlanta, Atlanta_1994-11-13 00:00:00
18.9,11.2,61.0,0.0,,70.0,13.0,,1022.2,,No Rain,1994,1994-11-15 00:00:00, Atlanta, Atlanta_1994-11-13 00:00:00
20.0,10.1,53.0,0.0,,40.0,14.8,,1019.2,,No Rain,1994,1994-11-16 00:00:00, Atlanta, Atlanta_1994-11-13 00:00:00
21.1,14.5,66.0,0.5,,180.0,27.7,,1008.2,,Light Rain,1994,1994-03-10 00:00:00, Atlanta, Atlanta_1994-03-13 00:00:00
7.2,-6.5,37.0,0.0,,310.0,24.1,,1019.6,,No Rain,1994,1994-03-11 00:00:00, Atlanta, Atlanta_1994-03-13 00:00:00
10.6,-4.2,35.0,0.0,,310.0,14.8,,1028.8,,No Rain,1994,1994-03-12 00:00:00, Atlanta, Atlanta_1994-03-13 00:00:00
12.8,-4.4,30.0,0.0,,90.0,14.8,,1029.7,,No Rain,1994,1994-03-13 00:00:00, Atlanta, Atlanta_1994-03-13 00:00:00
16.1,6.8,54.0,0.0,,230.0,16.6,,1018.5,,No Rain,1994,1994-03-14 00:00:00, Atlanta, Atlanta_1994-03-13 00:00:00
17.2,-0.1,31.0,0.0,,300.0,16.6,,1013.6,,No Rain,1994,1994-03-15 00:00:00, Atlanta, Atlanta_1994-03-13 00:00:00
21.7,4.3,32.0,0.0,,280.0,16.6,,1006.6,,No Rain,1994,1994-03-16 00:00:00, Atlanta, Atlanta_1994-03-13 00:00:00
2.2,-1.1,79.0,1.0,,30.0,35.3,,998.5,,Light Rain,1994,1994-03-03 00:00:00, Richmond, Richmond_1994-03-06 00:00:00
5.0,-2.1,60.0,0.0,,310.0,11.2,,998.5,,No Rain,1994,1994-03-04 00:00:00, Richmond, Richmond_1994-03-06 00:00:00
9.4,0.6,54.0,0.0,,350.0,18.7,,1000.2,,No Rain,1994,1994-03-05 00:00:00, Richmond, Richmond_1994-03-06 00:00:00
7.8,-4.3,42.0,0.0,,330.0,11.2,,1016.0,,No Rain,1994,1994-03-06 00:00:00, Richmond, Richmond_1994-03-06 00:00:00
6.7,-1.7,55.0,0.0,,160.0,7.6,,1022.4,,No Rain,1994,1994-03-07 00:00:00, Richmond, Richmond_1994-03-06 00:00:00
13.9,5.0,55.0,0.0,,180.0,7.6,,1014.5,,No Rain,1994,1994-03-08 00:00:00, Richmond, Richmond_1994-03-06 00:00:00
6.1,0.6,68.0,0.0,,340.0,14.8,,1020.0,,No Rain,1994,1994-03-09 00:00:00, Richmond, Richmond_1994-03-06 00:00:00
17.8,9.9,60.0,0.0,,240.0,25.9,,1008.1,,No Rain,1994,1994-04-07 00:00:00, Bristol, Bristol_1994-04-10 00:00:00
5.6,-0.7,64.0,0.0,,330.0,9.4,,1027.1,,No Rain,1994,1994-04-08 00:00:00, Bristol, Bristol_1994-04-10 00:00:00
16.1,-5.1,23.0,0.0,,150.0,14.8,,1024.0,,No Rain,1994,1994-04-09 00:00:00, Bristol, Bristol_1994-04-10 00:00:00
18.9,8.8,52.0,0.0,,200.0,14.8,,1020.1,,No Rain,1994,1994-04-10 00:00:00, Bristol, Bristol_1994-04-10 00:00:00
15.0,15.0,100.0,1.0,,60.0,5.4,,1021.1,,Light Rain,1994,1994-04-11 00:00:00, Bristol, Bristol_1994-04-10 00:00:00
20.0,13.9,68.0,0.0,,120.0,11.2,,1022.0,,No Rain,1994,1994-04-12 00:00:00, Bristol, Bristol_1994-04-10 00:00:00
20.6,12.8,61.0,0.0,,170.0,11.2,,1015.7,,No Rain,1994,1994-04-13 00:00:00, Bristol, Bristol_1994-04-10 00:00:00
24.4,3.1,25.0,0.0,,300.0,5.4,,1016.6,,No Rain,1994,1994-04-21 00:00:00, Martinsville, Martinsville_1994-04-24 00:00:00
20.0,3.2,33.0,0.0,,140.0,11.2,,1015.4,,No Rain,1994,1994-04-22 00:00:00, Martinsville, Martinsville_1994-04-24 00:00:00
10.0,1.6,56.0,0.0,,30.0,14.8,,1018.9,,No Rain,1994,1994-04-23 00:00:00, Martinsville, Martinsville_1994-04-24 00:00:00
15.0,1.1,39.0,0.0,,180.0,13.0,,1019.6,,No Rain,1994,1994-04-24 00:00:00, Martinsville, Martinsville_1994-04-24 00:00:00
20.6,5.8,38.0,0.0,,210.0,14.8,,1015.0,,No Rain,1994,1994-04-25 00:00:00, Martinsville, Martinsville_1994-04-24 00:00:00
22.2,9.4,44.0,0.0,,220.0,13.0,,1014.4,,No Rain,1994,1994-04-26 00:00:00, Martinsville, Martinsville_1994-04-24 00:00:00
25.6,15.6,54.0,0.0,,210.0,14.8,,1015.5,,No Rain,1994,1994-04-27 00:00:00, Martinsville, Martinsville_1994-04-24 00:00:00
15.6,11.8,78.0,0.0,,280.0,35.3,,1016.4,,No Rain,1994,1994-05-12 00:00:00, Sonoma, Sonoma_1994-05-15 00:00:00
16.1,12.3,78.0,0.0,,270.0,27.7,,1014.0,,No Rain,1994,1994-05-13 00:00:00, Sonoma, Sonoma_1994-05-15 00:00:00
20.6,12.3,59.0,0.0,,220.0,7.6,,1012.3,,No Rain,1994,1994-05-14 00:00:00, Sonoma, Sonoma_1994-05-15 00:00:00
17.8,11.1,65.0,0.0,,280.0,40.7,,1011.4,,No Rain,1994,1994-05-15 00:00:00, Sonoma, Sonoma_1994-05-15 00:00:00
17.8,8.4,54.0,0.0,,300.0,33.5,,1015.7,,No Rain,1994,1994-05-16 00:00:00, Sonoma, Sonoma_1994-05-15 00:00:00
16.7,7.9,56.0,0.0,,260.0,27.7,,1013.1,,No Rain,1994,1994-05-17 00:00:00, Sonoma, Sonoma_1994-05-15 00:00:00
18.3,9.9,58.0,0.0,,280.0,22.3,,1012.9,,No Rain,1994,1994-05-18 00:00:00, Sonoma, Sonoma_1994-05-15 00:00:00
27.8,14.4,44.0,0.0,,240.0,18.7,,1007.7,,No Rain,1994,1994-05-26 00:00:00, Charlotte, Charlotte_1994-05-29 00:00:00
21.1,19.4,90.0,0.0,,210.0,18.7,,1005.9,,No Rain,1994,1994-05-27 00:00:00, Charlotte, Charlotte_1994-05-29 00:00:00
22.8,7.7,38.0,0.0,,20.0,13.0,,1014.0,,No Rain,1994,1994-05-28 00:00:00, Charlotte, Charlotte_1994-05-29 00:00:00
23.3,11.0,46.0,0.0,,140.0,7.6,,1019.0,,No Rain,1994,1994-05-29 00:00:00, Charlotte, Charlotte_1994-05-29 00:00:00
26.1,11.8,41.0,0.0,,150.0,11.2,,1020.9,,No Rain,1994,1994-05-30 00:00:00, Charlotte, Charlotte_1994-05-29 00:00:00
25.0,10.5,40.0,0.0,,120.0,11.2,,1020.9,,No Rain,1994,1994-05-31 00:00:00, Charlotte, Charlotte_1994-05-29 00:00:00
24.4,19.5,74.0,0.0,,170.0,13.0,,1017.2,,No Rain,1994,1994-06-01 00:00:00, Charlotte, Charlotte_1994-05-29 00:00:00
19.4,10.1,55.0,0.0,,270.0,13.0,,1013.1,,No Rain,1994,1994-06-09 00:00:00, Pocono, Pocono_1994-06-12 00:00:00
23.3,10.0,43.0,0.0,,240.0,16.6,,1014.5,,No Rain,1994,1994-06-10 00:00:00, Pocono, Pocono_1994-06-12 00:00:00
25.0,11.6,43.0,0.0,,190.0,14.8,,1017.9,,No Rain,1994,1994-06-11 00:00:00, Pocono, Pocono_1994-06-12 00:00:00
17.8,16.7,93.0,0.0,,80.0,13.0,,1018.9,,No Rain,1994,1994-06-12 00:00:00, Pocono, Pocono_1994-06-12 00:00:00
21.1,16.7,76.0,0.0,,120.0,13.0,,1017.2,,No Rain,1994,1994-06-13 00:00:00, Pocono, Pocono_1994-06-12 00:00:00
28.3,21.6,67.0,0.0,,170.0,20.5,,1015.7,,No Rain,1994,1994-06-14 00:00:00, Pocono, Pocono_1994-06-12 00:00:00
31.1,23.2,63.0,0.0,,230.0,11.2,,1016.3,,No Rain,1994,1994-06-15 00:00:00, Pocono, Pocono_1994-06-12 00:00:00
33.3,20.1,46.0,0.0,,200.0,13.0,,1019.5,,No Rain,1994,1994-06-16 00:00:00, Michigan, Michigan_1994-06-19 00:00:00
27.8,19.3,60.0,0.0,,190.0,14.8,,1020.7,,No Rain,1994,1994-06-17 00:00:00, Michigan, Michigan_1994-06-19 00:00:00
27.8,21.1,67.0,0.0,,300.0,9.4,,1018.9,,No Rain,1994,1994-06-18 00:00:00, Michigan, Michigan_1994-06-19 00:00:00
32.8,20.7,49.0,0.0,,90.0,11.2,,1017.1,,No Rain,1994,1994-06-19 00:00:00, Michigan, Michigan_1994-06-19 00:00:00
30.0,16.8,45.0,0.0,,80.0,20.5,,1018.7,,No Rain,1994,1994-06-20 00:00:00, Michigan, Michigan_1994-06-19 00:00:00
24.4,22.8,91.0,0.0,,150.0,18.7,,1014.2,,No Rain,1994,1994-06-21 00:00:00, Michigan, Michigan_1994-06-19 00:00:00
30.0,14.9,40.0,0.0,,330.0,18.7,,1011.3,,No Rain,1994,1994-06-22 00:00:00, Michigan, Michigan_1994-06-19 00:00:00
26.7,9.5,34.0,0.0,,330.0,20.5,,1008.4,,No Rain,1994,1994-06-02 00:00:00, Dover, Dover_1994-06-05 00:00:00
20.6,6.2,39.0,0.0,,260.0,14.8,,1015.5,,No Rain,1994,1994-06-03 00:00:00, Dover, Dover_1994-06-05 00:00:00
22.2,10.0,46.0,0.0,,250.0,13.0,,1017.2,,No Rain,1994,1994-06-04 00:00:00, Dover, Dover_1994-06-05 00:00:00
25.0,7.2,32.0,0.0,,180.0,7.6,,1017.1,,No Rain,1994,1994-06-05 00:00:00, Dover, Dover_1994-06-05 00:00:00
21.1,14.5,66.0,0.0,,150.0,14.8,,1017.2,,No Rain,1994,1994-06-06 00:00:00, Dover, Dover_1994-06-05 00:00:00
26.7,21.0,71.0,0.0,,190.0,20.5,,1009.3,,No Rain,1994,1994-06-07 00:00:00, Dover, Dover_1994-06-05 00:00:00
28.3,16.6,49.0,0.0,,340.0,13.0,,1006.5,,No Rain,1994,1994-06-08 00:00:00, Dover, Dover_1994-06-05 00:00:00
27.2,22.8,77.0,0.0,,20.0,7.6,,1012.6,,No Rain,1994,1994-07-07 00:00:00, New Hampshire, New Hampshire_1994-07-10 00:00:00
23.3,22.3,94.0,0.8,,100.0,5.4,,1015.9,,Light Rain,1994,1994-07-08 00:00:00, New Hampshire, New Hampshire_1994-07-10 00:00:00
23.3,20.1,82.0,0.0,,130.0,22.3,,1018.0,,No Rain,1994,1994-07-09 00:00:00, New Hampshire, New Hampshire_1994-07-10 00:00:00
22.8,21.1,90.0,0.0,,110.0,5.4,,1012.8,,No Rain,1994,1994-07-10 00:00:00, New Hampshire, New Hampshire_1994-07-10 00:00:00
25.0,16.7,60.0,0.0,,270.0,11.2,,1011.2,,No Rain,1994,1994-07-11 00:00:00, New Hampshire, New Hampshire_1994-07-10 00:00:00
24.4,10.7,42.0,0.0,,290.0,13.0,,1015.9,,No Rain,1994,1994-07-12 00:00:00, New Hampshire, New Hampshire_1994-07-10 00:00:00
26.1,14.6,49.0,0.0,,200.0,9.4,,1012.8,,No Rain,1994,1994-07-13 00:00:00, New Hampshire, New Hampshire_1994-07-10 00:00:00
30.0,18.8,51.0,0.0,,240.0,11.2,,1015.2,,No Rain,1994,1994-07-14 00:00:00, Pocono, Pocono_1994-07-17 00:00:00
22.8,22.8,100.0,1.5,,80.0,14.8,,1016.7,,Light Rain,1994,1994-07-15 00:00:00, Pocono, Pocono_1994-07-17 00:00:00
28.9,22.9,70.0,0.0,,220.0,11.2,,1014.6,,No Rain,1994,1994-07-16 00:00:00, Pocono, Pocono_1994-07-17 00:00:00
26.7,18.3,60.0,0.0,,340.0,9.4,,1018.0,,No Rain,1994,1994-07-17 00:00:00, Pocono, Pocono_1994-07-17 00:00:00
28.3,17.8,53.0,0.0,,190.0,9.4,,1018.1,,No Rain,1994,1994-07-18 00:00:00, Pocono, Pocono_1994-07-17 00:00:00
24.4,21.7,85.0,0.0,,120.0,14.8,,1017.1,,No Rain,1994,1994-07-19 00:00:00, Pocono, Pocono_1994-07-17 00:00:00
29.4,19.4,55.0,0.0,,250.0,7.6,,1019.0,,No Rain,1994,1994-07-20 00:00:00, Pocono, Pocono_1994-07-17 00:00:00
23.3,15.6,62.0,0.0,,60.0,5.4,,1016.8,,No Rain,1994,1994-08-18 00:00:00, Michigan, Michigan_1994-08-21 00:00:00
22.8,19.0,79.0,0.0,,160.0,11.2,,1016.5,,No Rain,1994,1994-08-19 00:00:00, Michigan, Michigan_1994-08-21 00:00:00
25.0,18.9,69.0,0.0,,190.0,11.2,,1011.9,,No Rain,1994,1994-08-20 00:00:00, Michigan, Michigan_1994-08-21 00:00:00
19.4,18.9,97.0,0.5,,190.0,9.4,,1008.0,,Light Rain,1994,1994-08-21 00:00:00, Michigan, Michigan_1994-08-21 00:00:00
20.6,16.6,78.0,0.0,,310.0,14.8,,1011.8,,No Rain,1994,1994-08-22 00:00:00, Michigan, Michigan_1994-08-21 00:00:00
