"season","race","site","track","track_length","track_type","laps","driver_finish_1","driver_finish_2","driver_finish_3","driver_finish_4","driver_finish_5","manufacturer_finish_1","manufacturer_finish_2","manufacturer_finish_3","manufacturer_finish_4","manufacturer_finish_5","avg_pos_swap","Chevrolet_fieldcount","Ford_fieldcount","Oldsmobile_fieldcount","Pontiac_fieldcount","Buick_fieldcount","Dodge_fieldcount","Toyota_fieldcount","total_fieldcount"
2020,5,"Darlington","Darlington Raceway",1.366,"paved track",293,"Kevin Harvick","Alex Bowman","Kurt Busch","Chase Elliott","Denny Hamlin","Ford","Chevrolet","Chevrolet","Chevrolet","Toyota",9.5,18,15,0,0,0,0,7,40
2020,6,"Darlington","Darlington Raceway",1.366,"paved track",208,"Denny Hamlin","Kyle Busch","Kevin Harvick","Brad Keselowski","Erik Jones","Toyota","Toyota","Ford","Ford","Toyota",10.2564102564103,17,15,0,0,0,0,7,39
2020,7,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",405,"Brad Keselowski","Chase Elliott","Ryan Blaney","Kyle Busch","Kevin Harvick","Ford","Chevrolet","Ford","Toyota","Ford",9.25,17,16,0,0,0,0,7,40
2020,8,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",208,"Chase Elliott","Denny Hamlin","Ryan Blaney","Ricky Stenhouse Jr","Kurt Busch","Chevrolet","Toyota","Ford","Chevrolet","Chevrolet",9.6,17,16,0,0,0,0,7,40
2020,9,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Brad Keselowski","Clint Bowyer","Jimmie Johnson","Kyle Busch","Erik Jones","Ford","Ford","Chevrolet","Toyota","Toyota",12.5,18,15,0,0,0,0,7,40
2021,1,"Daytona","Daytona International Speedway",2.5,"paved track",200,"Michael McDowell","Chase Elliott","Austin Dillon","Kevin Harvick","Denny Hamlin","Ford","Chevrolet","Chevrolet","Ford","Toyota",12.1,18,17,0,0,0,0,5,40
2021,10,"Talladega","Talladega Superspeedway",2.66,"paved track",191,"Brad Keselowski","William Byron","Michael McDowell","Kevin Harvick","Matt DiBenedetto","Ford","Chevrolet","Ford","Ford","Ford",12.3,18,16,0,0,0,0,6,40
2021,11,"Kansas","Kansas Speedway",1.5,"paved track",267,"Kyle Busch","Kevin Harvick","Brad Keselowski","Matt DiBenedetto","Chase Elliott","Toyota","Ford","Ford","Ford","Chevrolet",7.17948717948718,18,16,0,0,0,0,5,39
2021,12,"Darlington","Darlington Raceway",1.366,"paved track",293,"Martin Truex Jr","Kyle Larson","Kyle Busch","William Byron","Denny Hamlin","Toyota","Chevrolet","Toyota","Chevrolet","Toyota",6.10810810810811,18,14,0,0,0,0,5,37
2021,13,"Dover","Dover International Speedway",1,"paved track",400,"Alex Bowman","Kyle Larson","Chase Elliott","William Byron","Joey Logano","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Ford",6.43243243243243,18,14,0,0,0,0,5,37
2021,14,"Austin","Circuit of the Americas",3.41,"road course",54,"Chase Elliott","Kyle Larson","Joey Logano","Ross Chastain","A.J. Allmendinger","Chevrolet","Chevrolet","Ford","Chevrolet","Chevrolet",10.45,18,16,0,0,0,0,6,40
2021,15,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",400,"Kyle Larson","Chase Elliott","Kyle Busch","William Byron","Alex Bowman","Chevrolet","Chevrolet","Toyota","Chevrolet","Chevrolet",5.73684210526316,18,14,0,0,0,0,6,38
2021,16,"Sonoma","Sonoma Raceway",2.52,"road course",92,"Kyle Larson","Chase Elliott","Martin Truex Jr","Joey Logano","Kyle Busch","Chevrolet","Chevrolet","Toyota","Ford","Toyota",7.24324324324324,17,15,0,0,0,0,5,37
2021,17,"Nashville","Nashville Superspeedway",1.333,"paved track",300,"Kyle Larson","Ross Chastain","William Byron","Aric Almirola","Kevin Harvick","Chevrolet","Chevrolet","Chevrolet","Ford","Ford",10.3076923076923,18,14,0,0,0,0,7,39
2021,18,"Pocono","Pocono Raceway",2.5,"paved track",130,"Alex Bowman","Kyle Busch","William Byron","Denny Hamlin","Ryan Blaney","Chevrolet","Toyota","Chevrolet","Toyota","Ford",7.15789473684211,18,14,0,0,0,0,6,38
2021,19,"Pocono","Pocono Raceway",2.5,"paved track",140,"Kyle Busch","Kyle Larson","Brad Keselowski","Kevin Harvick","Bubba Wallace","Toyota","Chevrolet","Ford","Ford","Toyota",9.26315789473684,18,14,0,0,0,0,6,38
2021,2,"Daytona (Road)","Daytona Intl. Speedway Road Course",3.61,"road course",70,"Christopher Bell","Joey Logano","Denny Hamlin","Kurt Busch","Brad Keselowski","Toyota","Ford","Toyota","Chevrolet","Ford",12.7,19,14,0,0,0,0,7,40
2021,20,"Elkhart Lake","Road America",4.048,"road course",62,"Chase Elliott","Christopher Bell","Kyle Busch","Kurt Busch","Denny Hamlin","Chevrolet","Toyota","Toyota","Chevrolet","Toyota",11.05,18,16,0,0,0,0,6,40
2021,21,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",260,"Kurt Busch","Kyle Busch","Martin Truex Jr","Alex Bowman","Ryan Blaney","Chevrolet","Toyota","Toyota","Chevrolet","Ford",5.51351351351351,18,14,0,0,0,0,5,37
2021,22,"Loudon","New Hampshire Motor Speedway",1.058,"paved track",293,"Aric Almirola","Christopher Bell","Brad Keselowski","Joey Logano","Ryan Blaney","Ford","Toyota","Ford","Ford","Ford",7.02702702702703,18,14,0,0,0,0,5,37
2021,23,"Watkins Glen","Watkins Glen International",2.45,"road course",90,"Kyle Larson","Chase Elliott","Martin Truex Jr","Kyle Busch","Denny Hamlin","Chevrolet","Chevrolet","Toyota","Toyota","Toyota",6.05405405405405,16,16,0,0,0,0,5,37
2021,24,"Indianapolis G.P.","Indianapolis Grand Prix Circuit",2.439,"road course",95,"A.J. Allmendinger","Ryan Blaney","Kyle Larson","Chase Elliott","Matt DiBenedetto","Chevrolet","Ford","Chevrolet","Chevrolet","Ford",12.1,18,16,0,0,0,0,6,40
2021,25,"Michigan","Michigan International Speedway",2,"paved track",200,"Ryan Blaney","William Byron","Kyle Larson","Kurt Busch","Denny Hamlin","Ford","Chevrolet","Chevrolet","Chevrolet","Toyota",6.21621621621622,18,14,0,0,0,0,5,37
2021,26,"Daytona","Daytona International Speedway",2.5,"paved track",165,"Ryan Blaney","Bubba Wallace","Ryan Newman","Ryan Preece","Tyler Reddick","Ford","Toyota","Ford","Chevrolet","Chevrolet",12.55,18,16,0,0,0,0,6,40
2021,27,"Darlington","Darlington Raceway",1.366,"paved track",367,"Denny Hamlin","Kyle Larson","Ross Chastain","Martin Truex Jr","Kevin Harvick","Toyota","Chevrolet","Chevrolet","Toyota","Ford",9.83783783783784,18,14,0,0,0,0,5,37
2021,28,"Richmond","Richmond Raceway",0.75,"paved track",400,"Martin Truex Jr","Denny Hamlin","Christopher Bell","Chase Elliott","Joey Logano","Toyota","Toyota","Toyota","Chevrolet","Ford",5.35135135135135,18,14,0,0,0,0,5,37
2021,29,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Kyle Larson","Kevin Harvick","William Byron","Ryan Blaney","Alex Bowman","Chevrolet","Ford","Chevrolet","Ford","Chevrolet",6.78947368421053,18,14,0,0,0,0,6,38
2021,3,"Homestead","Homestead-Miami Speedway",1.5,"paved track",267,"William Byron","Tyler Reddick","Martin Truex Jr","Kyle Larson","Kevin Harvick","Chevrolet","Chevrolet","Toyota","Chevrolet","Ford",9.42105263157895,18,14,0,0,0,0,6,38
2021,30,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",267,"Denny Hamlin","Chase Elliott","Kyle Busch","Martin Truex Jr","Ryan Blaney","Toyota","Chevrolet","Toyota","Toyota","Ford",5,18,14,0,0,0,0,6,38
2021,31,"Talladega","Talladega Superspeedway",2.66,"paved track",117,"Bubba Wallace","Brad Keselowski","Joey Logano","Kurt Busch","Christopher Bell","Toyota","Ford","Ford","Chevrolet","Toyota",11.35,18,16,0,0,0,0,6,40
2021,32,"Charlotte (Road)","Charlotte Motor Speedway Road Course",2.28,"road course",109,"Kyle Larson","Tyler Reddick","Chris Buescher","Kyle Busch","Denny Hamlin","Chevrolet","Chevrolet","Ford","Toyota","Toyota",7.53846153846154,18,15,0,0,0,0,6,39
2021,33,"Fort Worth","Texas Motor Speedway",1.5,"paved track",334,"Kyle Larson","William Byron","Christopher Bell","Brad Keselowski","Kevin Harvick","Chevrolet","Chevrolet","Toyota","Ford","Ford",7.38461538461539,18,15,0,0,0,0,6,39
2021,34,"Kansas","Kansas Speedway",1.5,"paved track",267,"Kyle Larson","Chase Elliott","Kevin Harvick","Kurt Busch","Denny Hamlin","Chevrolet","Chevrolet","Ford","Chevrolet","Toyota",6.95,18,15,0,0,0,0,7,40
2021,35,"Martinsville","Martinsville Speedway",0.526,"paved track",501,"Alex Bowman","Kyle Busch","Brad Keselowski","Martin Truex Jr","William Byron","Chevrolet","Toyota","Ford","Toyota","Chevrolet",6.26315789473684,18,14,0,0,0,0,6,38
2021,36,"Phoenix","Phoenix Raceway",1,"paved track",312,"Kyle Larson","Martin Truex Jr","Denny Hamlin","Ryan Blaney","Chase Elliott","Chevrolet","Toyota","Toyota","Ford","Chevrolet",5.33333333333333,18,14,0,0,0,0,7,39
2021,4,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",267,"Kyle Larson","Brad Keselowski","Kyle Busch","Denny Hamlin","Ryan Blaney","Chevrolet","Ford","Toyota","Toyota","Ford",6.52631578947368,18,14,0,0,0,0,6,38
2021,5,"Phoenix","Phoenix Raceway",1,"paved track",312,"Martin Truex Jr","Joey Logano","Denny Hamlin","Brad Keselowski","Chase Elliott","Toyota","Ford","Toyota","Ford","Chevrolet",5.42105263157895,18,14,0,0,0,0,6,38
2021,6,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",325,"Ryan Blaney","Kyle Larson","Alex Bowman","Denny Hamlin","Kyle Busch","Ford","Chevrolet","Chevrolet","Toyota","Toyota",7.17948717948718,18,15,0,0,0,0,6,39
2021,7,"Bristol (Dirt)","Bristol Motor Speedway Dirt Track",0.533,"dirt track",253,"Joey Logano","Ricky Stenhouse Jr","Denny Hamlin","Daniel Suarez","Ryan Newman","Ford","Chevrolet","Toyota","Chevrolet","Ford",9.38461538461539,18,14,0,0,0,0,7,39
2021,8,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Martin Truex Jr","Chase Elliott","Denny Hamlin","William Byron","Kyle Larson","Toyota","Chevrolet","Toyota","Chevrolet","Chevrolet",8.27027027027027,18,14,0,0,0,0,5,37
2021,9,"Richmond","Richmond Raceway",0.75,"paved track",400,"Alex Bowman","Denny Hamlin","Joey Logano","Christopher Bell","Martin Truex Jr","Chevrolet","Toyota","Ford","Toyota","Toyota",6.52631578947368,18,15,0,0,0,0,5,38
2022,1,"Daytona","Daytona International Speedway",2.5,"paved track",201,"Austin Cindric","Bubba Wallace","Chase Briscoe","Ryan Blaney","Aric Almirola","Ford","Toyota","Ford","Ford","Ford",11.85,18,16,0,0,0,0,6,40
2022,10,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Ross Chastain","Austin Dillon","Kyle Busch","Kyle Larson","Martin Truex Jr","Chevrolet","Chevrolet","Toyota","Chevrolet","Toyota",12,17,16,0,0,0,0,6,39
2022,11,"Dover","Dover Motor Speedway",1,"paved track",400,"Chase Elliott","Ricky Stenhouse Jr","Ross Chastain","Christopher Bell","Alex Bowman","Chevrolet","Chevrolet","Chevrolet","Toyota","Chevrolet",8.22222222222222,15,15,0,0,0,0,6,36
2022,12,"Darlington","Darlington Raceway",1.366,"paved track",293,"Joey Logano","Tyler Reddick","Justin Haley","Kevin Harvick","Chase Elliott","Ford","Chevrolet","Chevrolet","Ford","Chevrolet",11.7222222222222,15,15,0,0,0,0,6,36
2022,13,"Kansas","Kansas Speedway",1.5,"paved track",267,"Kurt Busch","Kyle Larson","Kyle Busch","Denny Hamlin","Christopher Bell","Toyota","Chevrolet","Toyota","Toyota","Toyota",8.72222222222222,15,15,0,0,0,0,6,36
2022,14,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",413,"Denny Hamlin","Kyle Busch","Kevin Harvick","Chase Briscoe","Christopher Bell","Toyota","Toyota","Ford","Ford","Toyota",10.4864864864865,16,15,0,0,0,0,6,37
2022,15,"Gateway","World Wide Technology Raceway at Gateway",1.25,"paved track",245,"Joey Logano","Kyle Busch","Kurt Busch","Ryan Blaney","Aric Almirola","Ford","Toyota","Toyota","Ford","Ford",9.05555555555556,15,15,0,0,0,0,6,36
2022,16,"Sonoma","Sonoma Raceway",1.99,"road course",110,"Daniel Suarez","Chris Buescher","Michael McDowell","Kevin Harvick","Austin Cindric","Chevrolet","Ford","Ford","Ford","Ford",7.77777777777778,15,15,0,0,0,0,6,36
2022,17,"Nashville","Nashville Superspeedway",1.333,"paved track",300,"Chase Elliott","Kurt Busch","Ryan Blaney","Kyle Larson","Ross Chastain","Chevrolet","Toyota","Ford","Chevrolet","Chevrolet",7.33333333333333,15,15,0,0,0,0,6,36
2022,18,"Elkhart Lake","Road America",4.048,"road course",62,"Tyler Reddick","Chase Elliott","Kyle Larson","Ross Chastain","Daniel Suarez","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Chevrolet",6.91891891891892,15,16,0,0,0,0,6,37
2022,19,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",260,"Chase Elliott","Ross Chastain","Austin Cindric","Erik Jones","Ryan Blaney","Chevrolet","Chevrolet","Ford","Chevrolet","Ford",9,15,15,0,0,0,0,6,36
2022,2,"Fontana","Auto Club Speedway",2,"paved track",200,"Kyle Larson","Austin Dillon","Erik Jones","Daniel Suarez","Joey Logano","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Ford",10.8888888888889,15,15,0,0,0,0,6,36
2022,20,"Loudon","New Hampshire Motor Speedway",1.058,"paved track",301,"Christopher Bell","Chase Elliott","Bubba Wallace","Martin Truex Jr","Kevin Harvick","Toyota","Chevrolet","Toyota","Toyota","Ford",6.27777777777778,15,15,0,0,0,0,6,36
2022,21,"Pocono","Pocono Raceway",2.5,"paved track",160,"Chase Elliott","Tyler Reddick","Daniel Suarez","Christopher Bell","Kyle Larson","Chevrolet","Chevrolet","Chevrolet","Toyota","Chevrolet",9.22222222222222,15,15,0,0,0,0,6,36
2022,22,"Indianapolis G.P.","Indianapolis Grand Prix Circuit",2.439,"road course",86,"Tyler Reddick","Austin Cindric","Harrison Burton","Todd Gilliland","Bubba Wallace","Chevrolet","Ford","Ford","Ford","Toyota",8.73684210526316,15,16,0,0,0,0,7,38
2022,23,"Michigan","Michigan International Speedway",2,"paved track",200,"Kevin Harvick","Bubba Wallace","Denny Hamlin","Joey Logano","Ryan Blaney","Ford","Toyota","Toyota","Ford","Ford",10.972972972973,16,15,0,0,0,0,6,37
2022,24,"Richmond","Richmond Raceway",0.75,"paved track",400,"Kevin Harvick","Christopher Bell","Chris Buescher","Denny Hamlin","Chase Elliott","Ford","Toyota","Ford","Toyota","Chevrolet",9.72222222222222,15,15,0,0,0,0,6,36
2022,25,"Watkins Glen","Watkins Glen International",2.45,"road course",90,"Kyle Larson","A.J. Allmendinger","Joey Logano","Chase Elliott","Daniel Suarez","Chevrolet","Chevrolet","Ford","Chevrolet","Chevrolet",7.84615384615385,16,16,0,0,0,0,7,39
2022,26,"Daytona","Daytona International Speedway",2.5,"paved track",160,"Austin Dillon","Tyler Reddick","Austin Cindric","Landon Cassill","Noah Gragson","Chevrolet","Chevrolet","Ford","Chevrolet","Chevrolet",14.1081081081081,16,15,0,0,0,0,6,37
2022,27,"Darlington","Darlington Raceway",1.366,"paved track",367,"Erik Jones","Denny Hamlin","Tyler Reddick","Joey Logano","Christopher Bell","Chevrolet","Toyota","Chevrolet","Ford","Toyota",7.72222222222222,15,15,0,0,0,0,6,36
2022,28,"Kansas","Kansas Speedway",1.5,"paved track",267,"Bubba Wallace","Denny Hamlin","Christopher Bell","Alex Bowman","Martin Truex Jr","Toyota","Toyota","Toyota","Chevrolet","Toyota",8,15,15,0,0,0,0,6,36
2022,29,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Chris Buescher","Chase Elliott","William Byron","Christopher Bell","Kyle Larson","Ford","Chevrolet","Chevrolet","Toyota","Chevrolet",10.8888888888889,15,15,0,0,0,0,6,36
2022,3,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",274,"Alex Bowman","Kyle Larson","Ross Chastain","Kyle Busch","William Byron","Chevrolet","Chevrolet","Chevrolet","Toyota","Chevrolet",10.7567567567568,16,15,0,0,0,0,6,37
2022,30,"Fort Worth","Texas Motor Speedway",1.5,"paved track",334,"Tyler Reddick","Joey Logano","Justin Haley","Ryan Blaney","Chase Briscoe","Chevrolet","Ford","Chevrolet","Ford","Ford",9.11111111111111,15,15,0,0,0,0,6,36
2022,31,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Chase Elliott","Ryan Blaney","Michael McDowell","Ross Chastain","Denny Hamlin","Chevrolet","Ford","Ford","Chevrolet","Toyota",10.2162162162162,16,15,0,0,0,0,6,37
2022,32,"Charlotte (Road)","Charlotte Motor Speedway Road Course",2.28,"road course",112,"Christopher Bell","Kevin Harvick","Kyle Busch","A.J. Allmendinger","Justin Haley","Toyota","Ford","Toyota","Chevrolet","Chevrolet",11.025641025641,16,16,0,0,0,0,7,39
2022,33,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",267,"Joey Logano","Ross Chastain","Kyle Busch","Chase Briscoe","Denny Hamlin","Ford","Chevrolet","Toyota","Ford","Toyota",10.2777777777778,15,15,0,0,0,0,6,36
2022,34,"Homestead","Homestead-Miami Speedway",1.5,"paved track",267,"Kyle Larson","Ross Chastain","A.J. Allmendinger","Austin Dillon","Brad Keselowski","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Ford",8.27777777777778,15,15,0,0,0,0,6,36
2022,35,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Christopher Bell","Kyle Larson","Ryan Blaney","Ross Chastain","Denny Hamlin","Toyota","Chevrolet","Ford","Chevrolet","Toyota",7,15,15,0,0,0,0,6,36
2022,36,"Phoenix","Phoenix Raceway",1,"paved track",312,"Joey Logano","Ryan Blaney","Ross Chastain","Chase Briscoe","Kevin Harvick","Ford","Ford","Chevrolet","Ford","Ford",6.44444444444444,15,15,0,0,0,0,6,36
2022,4,"Phoenix","Phoenix Raceway",1,"paved track",312,"Chase Briscoe","Ross Chastain","Tyler Reddick","Ryan Blaney","Kurt Busch","Ford","Chevrolet","Chevrolet","Ford","Toyota",8.94444444444444,15,15,0,0,0,0,6,36
2022,5,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",325,"William Byron","Ross Chastain","Kurt Busch","Daniel Suarez","Corey LaJoie","Chevrolet","Chevrolet","Toyota","Chevrolet","Chevrolet",11.5135135135135,16,15,0,0,0,0,6,37
2022,6,"Austin","Circuit of the Americas",3.41,"road course",69,"Ross Chastain","Alex Bowman","Christopher Bell","Chase Elliott","Tyler Reddick","Chevrolet","Chevrolet","Toyota","Chevrolet","Chevrolet",10.0512820512821,16,17,0,0,0,0,6,39
2022,7,"Richmond","Richmond Raceway",0.75,"paved track",400,"Denny Hamlin","Kevin Harvick","William Byron","Martin Truex Jr","Kyle Larson","Toyota","Ford","Chevrolet","Toyota","Chevrolet",5.89189189189189,16,15,0,0,0,0,6,37
2022,8,"Martinsville","Martinsville Speedway",0.526,"paved track",403,"William Byron","Joey Logano","Austin Dillon","Ryan Blaney","Ross Chastain","Chevrolet","Ford","Chevrolet","Ford","Chevrolet",8.16666666666667,15,15,0,0,0,0,6,36
2022,9,"Bristol (Dirt)","Bristol Motor Speedway Dirt Track",0.533,"dirt track",250,"Kyle Busch","Tyler Reddick","Joey Logano","Kyle Larson","Ryan Blaney","Toyota","Chevrolet","Ford","Chevrolet","Ford",7,15,15,0,0,0,0,6,36
2023,1,"Daytona","Daytona International Speedway",2.5,"paved track",212,"Ricky Stenhouse Jr","Joey Logano","Christopher Bell","Chris Buescher","Alex Bowman","Chevrolet","Ford","Toyota","Ford","Chevrolet",10.85,18,15,0,0,0,0,7,40
2023,10,"Talladega","Talladega Superspeedway",2.66,"paved track",196,"Kyle Busch","Ryan Blaney","Chris Buescher","Chase Briscoe","Brad Keselowski","Chevrolet","Ford","Ford","Ford","Ford",13.3157894736842,17,15,0,0,0,0,6,38
2023,11,"Dover","Dover Motor Speedway",1,"paved track",400,"Martin Truex Jr","Ross Chastain","Ryan Blaney","William Byron","Denny Hamlin","Toyota","Chevrolet","Ford","Chevrolet","Toyota",8.88888888888889,16,14,0,0,0,0,6,36
2023,12,"Kansas","Kansas Speedway",1.5,"paved track",267,"Denny Hamlin","Kyle Larson","William Byron","Bubba Wallace","Ross Chastain","Toyota","Chevrolet","Chevrolet","Toyota","Chevrolet",7.27777777777778,16,14,0,0,0,0,6,36
2023,13,"Darlington","Darlington Raceway",1.366,"paved track",295,"William Byron","Kevin Harvick","Chase Elliott","Brad Keselowski","Bubba Wallace","Chevrolet","Ford","Chevrolet","Ford","Toyota",9.72222222222222,16,14,0,0,0,0,6,36
2023,14,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",400,"Ryan Blaney","William Byron","Martin Truex Jr","Bubba Wallace","Tyler Reddick","Ford","Chevrolet","Toyota","Toyota","Toyota",9.13513513513514,17,14,0,0,0,0,6,37
2023,15,"Gateway","World Wide Technology Raceway at Gateway",1.25,"paved track",243,"Kyle Busch","Denny Hamlin","Joey Logano","Kyle Larson","Martin Truex Jr","Chevrolet","Toyota","Ford","Chevrolet","Toyota",8.5,16,14,0,0,0,0,6,36
2023,16,"Sonoma","Sonoma Raceway",1.99,"road course",110,"Martin Truex Jr","Kyle Busch","Joey Logano","Chris Buescher","Chase Elliott","Toyota","Chevrolet","Ford","Ford","Chevrolet",7.5,16,14,0,0,0,0,6,36
2023,17,"Nashville","Nashville Superspeedway",1.333,"paved track",300,"Ross Chastain","Martin Truex Jr","Denny Hamlin","Chase Elliott","Kyle Larson","Chevrolet","Toyota","Toyota","Chevrolet","Chevrolet",7.72222222222222,16,14,0,0,0,0,6,36
2023,18,"Chicago","Chicago Street Course",2.14,"road course",78,"Shane Van Gisbergen","Justin Haley","Chase Elliott","Kyle Larson","Kyle Busch","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Chevrolet",10.2702702702703,17,14,0,0,0,0,6,37
2023,19,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",185,"William Byron","Daniel Suarez","A.J. Allmendinger","Michael McDowell","Kyle Busch","Chevrolet","Chevrolet","Chevrolet","Ford","Chevrolet",12.5405405405405,17,14,0,0,0,0,6,37
2023,2,"Fontana","Auto Club Speedway",2,"paved track",200,"Kyle Busch","Chase Elliott","Ross Chastain","Daniel Suarez","Kevin Harvick","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Ford",10.3888888888889,16,14,0,0,0,0,6,36
2023,20,"Loudon","New Hampshire Motor Speedway",1.058,"paved track",301,"Martin Truex Jr","Joey Logano","Kyle Larson","Kevin Harvick","Brad Keselowski","Toyota","Ford","Chevrolet","Ford","Ford",8.5,16,14,0,0,0,0,6,36
2023,21,"Pocono","Pocono Raceway",2.5,"paved track",160,"Denny Hamlin","Tyler Reddick","Martin Truex Jr","Kevin Harvick","Ty Gibbs","Toyota","Toyota","Toyota","Ford","Toyota",9.16666666666667,16,14,0,0,0,0,6,36
2023,22,"Richmond","Richmond Raceway",0.75,"paved track",400,"Chris Buescher","Denny Hamlin","Kyle Busch","Joey Logano","Ryan Preece","Ford","Toyota","Chevrolet","Ford","Ford",7.44444444444444,16,14,0,0,0,0,6,36
