season,race,site,track,track_length,track_type,laps,driver_finish_1,driver_finish_2,driver_finish_3,driver_finish_4,driver_finish_5,manufacturer_finish_1,manufacturer_finish_2,manufacturer_finish_3,manufacturer_finish_4,manufacturer_finish_5,miles_completed,shortened,Pontiac_top5_count,Toyota_top5_count,Ford_top5_count,Chevrolet_top5_count,Dodge_top5_count,Oldsmobile_top5_count,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,date
1995,12,Dover,Dover Downs International Speedway,1.0,paved track,500,Kyle Petty,Bobby Labonte,Ted Musgrave,Hut Stricklin,Dale Earnhardt,Pontiac,Chevrolet,Ford,Ford,Chevrolet,500.0,False,1,0,2,2,0,0,23.3,20.1,82.0,0.0,,250.0,16.6,,1013.9,,No Rain,1995-6-4
1995,13,Pocono,Pocono International Raceway,2.5,paved track,200,Terry Labonte,Ted Musgrave,Ken Schrader,Sterling Marlin,Hut Stricklin,Chevrolet,Ford,Chevrolet,Chevrolet,Ford,500.0,False,0,0,2,3,0,0,19.4,15.1,76.0,0.0,,150.0,13.0,,1018.2,,No Rain,1995-6-11
1995,14,Michigan,Michigan International Speedway,2.0,paved track,200,Bobby Labonte,Jeff Gordon,Rusty Wallace,John Andretti,Morgan Shepherd,Chevrolet,Chevrolet,Ford,Ford,Ford,400.0,False,0,0,3,2,0,0,29.4,15.2,42.0,0.0,,250.0,11.2,,1023.3,,No Rain,1995-6-18
1995,15,Daytona,Daytona International Speedway,2.5,paved track,160,Jeff Gordon,Sterling Marlin,Dale Earnhardt,Mark Martin,Ted Musgrave,Chevrolet,Chevrolet,Chevrolet,Ford,Ford,400.0,False,0,0,2,3,0,0,23.8,21.1,85.0,1.0,,220.0,0.0,,1014.9,,Light Rain,1995-7-1
1995,16,Loudon,New Hampshire International Speedway,1.058,paved track,300,Jeff Gordon,Morgan Shepherd,Mark Martin,Terry Labonte,Ricky Rudd,Chevrolet,Ford,Ford,Chevrolet,Ford,317.40000000000003,False,0,0,3,2,0,0,22.2,19.0,82.0,0.0,,,0.0,,1008.7,,No Rain,1995-7-9
1995,17,Pocono,Pocono International Raceway,2.5,paved track,200,Dale Jarrett,Jeff Gordon,Ricky Rudd,Ted Musgrave,Bill Elliott,Ford,Chevrolet,Ford,Ford,Ford,500.0,False,0,0,4,1,0,0,33.9,26.1,64.0,0.0,,220.0,16.6,,1010.7,,No Rain,1995-7-16
1995,18,Talladega,Talladega Superspeedway,2.66,paved track,188,Sterling Marlin,Dale Jarrett,Dale Earnhardt,Morgan Shepherd,Bill Elliott,Chevrolet,Ford,Chevrolet,Ford,Ford,500.08,False,0,0,3,2,0,0,33.3,20.5,47.0,0.0,,240.0,20.5,,1013.0,,No Rain,1995-7-23
1995,19,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,160,Dale Earnhardt,Rusty Wallace,Dale Jarrett,Bill Elliott,Mark Martin,Chevrolet,Ford,Ford,Ford,Ford,400.0,False,0,0,4,1,0,0,23.9,23.2,96.0,0.8,,50.0,20.5,,1016.2,,Light Rain,1995-8-5
1995,21,Michigan,Michigan International Speedway,2.0,paved track,200,Bobby Labonte,Terry Labonte,Jeff Gordon,Sterling Marlin,Rusty Wallace,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Ford,400.0,False,0,0,1,4,0,0,27.2,20.5,67.0,0.0,,60.0,11.2,,1014.7,,No Rain,1995-8-20
1995,22,Bristol,Bristol International Raceway,0.533,paved track,500,Terry Labonte,Dale Earnhardt,Dale Jarrett,Darrell Waltrip,Mark Martin,Chevrolet,Chevrolet,Ford,Chevrolet,Ford,266.5,False,0,0,2,3,0,0,28.9,18.4,53.0,0.0,,120.0,9.4,,1013.9,,No Rain,1995-8-26
1995,24,Richmond,Richmond International Raceway,0.75,paved track,400,Rusty Wallace,Terry Labonte,Dale Earnhardt,Dale Jarrett,Bobby Hamilton,Ford,Chevrolet,Chevrolet,Ford,Pontiac,300.0,False,1,0,2,2,0,0,27.8,17.3,53.0,0.0,,120.0,16.6,,1013.2,,No Rain,1995-9-9
1995,25,Dover,Dover Downs International Speedway,1.0,paved track,500,Jeff Gordon,Bobby Hamilton,Rusty Wallace,Joe Nemechek,Dale Earnhardt,Chevrolet,Pontiac,Ford,Chevrolet,Chevrolet,500.0,False,1,0,1,3,0,0,18.3,12.7,70.0,0.0,,100.0,9.4,,1022.5,,No Rain,1995-9-17
1995,26,Martinsville,Martinsville Speedway,0.526,paved track,500,Dale Earnhardt,Terry Labonte,Rusty Wallace,Bobby Hamilton,Geoffrey Bodine,Chevrolet,Chevrolet,Ford,Pontiac,Ford,263.0,False,1,0,2,2,0,0,9.4,6.1,80.0,0.0,,20.0,14.8,,1025.6,,No Rain,1995-9-24
1995,28,Charlotte,Charlotte Motor Speedway,1.5,paved track,334,Mark Martin,Dale Earnhardt,Terry Labonte,Ricky Rudd,Dale Jarrett,Ford,Chevrolet,Chevrolet,Ford,Ford,501.0,False,0,0,3,2,0,0,21.1,13.8,63.0,0.0,,220.0,7.6,,1013.1,,No Rain,1995-10-8
1995,30,Phoenix,Phoenix International Raceway,1.0,paved track,312,Ricky Rudd,Derrike Cope,Dale Earnhardt,Rusty Wallace,Jeff Gordon,Ford,Ford,Chevrolet,Ford,Chevrolet,312.0,False,0,0,3,2,0,0,29.4,-0.9,14.0,0.0,,260.0,5.4,,1006.7,,No Rain,1995-10-29
1995,31,Atlanta,Atlanta Motor Speedway,1.522,paved track,328,Dale Earnhardt,Sterling Marlin,Rusty Wallace,Bill Elliott,Ward Burton,Chevrolet,Chevrolet,Ford,Ford,Pontiac,499.216,False,1,0,2,2,0,0,2.8,-2.7,67.0,0.0,,310.0,22.3,,1017.9,,No Rain,1995-11-12
1996,1,Daytona,Daytona International Speedway,2.5,paved track,200,Dale Jarrett,Dale Earnhardt,Ken Schrader,Mark Martin,Jeff Burton,Ford,Chevrolet,Chevrolet,Ford,Ford,500.0,False,0,0,3,2,0,0,7.7,-10.1,27.0,0.0,,250.0,16.6,,1018.0,,No Rain,1996-2-18
1996,3,Richmond,Richmond International Raceway,0.75,paved track,400,Jeff Gordon,Dale Jarrett,Ted Musgrave,Jeff Burton,Mark Martin,Chevrolet,Ford,Ford,Ford,Ford,300.0,False,0,0,4,1,0,0,3.3,0.5,82.0,0.0,,90.0,11.2,,1008.6,,No Rain,1996-3-3
1996,4,Atlanta,Atlanta Motor Speedway,1.522,paved track,328,Dale Earnhardt,Terry Labonte,Jeff Gordon,Ernie Irvan,Jeremy Mayfield,Chevrolet,Chevrolet,Chevrolet,Ford,Ford,499.216,False,0,0,2,3,0,0,1.7,-11.1,38.0,0.0,,310.0,14.8,,1033.2,,No Rain,1996-3-10
1996,6,Bristol,Bristol Motor Speedway,0.533,paved track,342,Jeff Gordon,Terry Labonte,Mark Martin,Dale Earnhardt,Rusty Wallace,Chevrolet,Chevrolet,Ford,Chevrolet,Ford,182.286,False,0,0,2,3,0,0,13.9,6.7,62.0,0.0,,160.0,13.0,,1014.4,,No Rain,1996-3-31
1996,8,Martinsville,Martinsville Speedway,0.526,paved track,500,Rusty Wallace,Ernie Irvan,Jeff Gordon,Jeremy Mayfield,Dale Earnhardt,Ford,Ford,Chevrolet,Ford,Chevrolet,263.0,False,0,0,3,2,0,0,15.6,14.0,90.0,0.0,,220.0,31.7,,1013.7,,No Rain,1996-4-21
1996,9,Talladega,Talladega Superspeedway,2.66,paved track,188,Sterling Marlin,Dale Jarrett,Dale Earnhardt,Terry Labonte,Michael Waltrip,Chevrolet,Ford,Chevrolet,Chevrolet,Ford,500.08,False,0,0,2,3,0,0,22.8,7.7,38.0,0.0,,80.0,11.2,,1016.9,,No Rain,1996-4-28
1996,10,Sonoma,Sears Point Raceway,2.52,road course,74,Rusty Wallace,Mark Martin,"Wally Dallenbach, Jr.",Dale Earnhardt,Terry Labonte,Ford,Ford,Ford,Chevrolet,Chevrolet,186.48,False,0,0,3,2,0,0,18.9,6.0,43.0,0.0,,280.0,25.9,,1018.0,,No Rain,1996-5-5
1996,11,Charlotte,Charlotte Motor Speedway,1.5,paved track,400,Dale Jarrett,Dale Earnhardt,Terry Labonte,Jeff Gordon,Ken Schrader,Ford,Chevrolet,Chevrolet,Chevrolet,Chevrolet,600.0,False,0,0,1,4,0,0,26.7,19.3,64.0,0.0,,90.0,11.2,,1015.9,,No Rain,1996-5-26
1996,12,Dover,Dover Downs International Speedway,1.0,paved track,500,Jeff Gordon,Terry Labonte,Dale Earnhardt,Ernie Irvan,Bobby Labonte,Chevrolet,Chevrolet,Chevrolet,Ford,Chevrolet,500.0,False,0,0,1,4,0,0,18.9,7.6,48.0,0.0,,150.0,14.8,,1027.3,,No Rain,1996-6-2
1996,13,Pocono,Pocono Raceway,2.5,paved track,200,Jeff Gordon,Ricky Rudd,Geoffrey Bodine,Mark Martin,Bobby Hamilton,Chevrolet,Ford,Ford,Ford,Pontiac,500.0,False,1,0,3,1,0,0,26.1,14.6,49.0,0.0,,340.0,7.6,,1014.6,,No Rain,1996-6-16
1996,14,Michigan,Michigan Speedway,2.0,paved track,200,Rusty Wallace,Terry Labonte,Sterling Marlin,Jimmy Spencer,Ernie Irvan,Ford,Chevrolet,Chevrolet,Ford,Ford,400.0,False,0,0,3,2,0,0,25.0,12.9,47.0,0.0,,310.0,22.3,,1010.4,,No Rain,1996-6-23
1996,15,Daytona,Daytona International Speedway,2.5,paved track,117,Sterling Marlin,Terry Labonte,Jeff Gordon,Dale Earnhardt,Ernie Irvan,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Ford,292.5,True,0,0,1,4,0,0,24.4,21.7,85.0,0.0,,140.0,9.4,,1017.7,,No Rain,1996-7-6
1996,16,Loudon,New Hampshire International Speedway,1.058,paved track,300,Ernie Irvan,Dale Jarrett,Ricky Rudd,Jeff Burton,Robert Pressley,Ford,Ford,Ford,Ford,Chevrolet,317.40000000000003,False,0,0,4,1,0,0,18.3,17.8,97.0,0.0,,50.0,18.7,,999.9,,No Rain,1996-7-14
1996,17,Pocono,Pocono Raceway,2.5,paved track,200,Rusty Wallace,Ricky Rudd,Dale Jarrett,Ernie Irvan,"Johnny Benson, Jr.",Ford,Ford,Ford,Ford,Pontiac,500.0,False,1,0,4,0,0,0,22.2,7.2,38.0,0.0,,300.0,13.0,,1009.8,,No Rain,1996-7-21
1996,18,Talladega,Talladega Superspeedway,2.66,paved track,129,Jeff Gordon,Dale Jarrett,Mark Martin,Ernie Irvan,Jimmy Spencer,Chevrolet,Ford,Ford,Ford,Ford,343.14000000000004,True,0,0,4,1,0,0,21.3,21.1,99.0,2.5,,330.0,18.7,,1022.4,,Moderate Rain,1996-7-28
1996,19,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,160,Dale Jarrett,Ernie Irvan,Terry Labonte,Mark Martin,Morgan Shepherd,Ford,Ford,Chevrolet,Ford,Ford,400.0,False,0,0,4,1,0,0,25.0,15.6,56.0,0.0,,330.0,13.0,,1015.4,,No Rain,1996-8-3
1996,21,Michigan,Michigan Speedway,2.0,paved track,200,Dale Jarrett,Mark Martin,Terry Labonte,Ernie Irvan,Jeff Gordon,Ford,Ford,Chevrolet,Ford,Chevrolet,400.0,False,0,0,3,2,0,0,23.9,16.2,62.0,0.0,,190.0,5.4,,1019.8,,No Rain,1996-8-18
1996,22,Bristol,Bristol Motor Speedway,0.533,paved track,500,Rusty Wallace,Jeff Gordon,Mark Martin,Dale Jarrett,Terry Labonte,Ford,Chevrolet,Ford,Ford,Chevrolet,266.5,False,0,0,3,2,0,0,25.6,18.3,64.0,0.0,,,0.0,,1019.7,,No Rain,1996-8-24
1996,24,Richmond,Richmond International Raceway,0.75,paved track,400,Ernie Irvan,Jeff Gordon,Jeff Burton,Dale Jarrett,Terry Labonte,Ford,Chevrolet,Ford,Ford,Chevrolet,300.0,False,0,0,3,2,0,0,27.2,22.2,74.0,0.0,,160.0,27.7,,1004.7,,No Rain,1996-9-7
1996,25,Dover,Dover Downs International Speedway,1.0,paved track,500,Jeff Gordon,Rusty Wallace,Dale Jarrett,Bobby Labonte,Mark Martin,Chevrolet,Ford,Ford,Chevrolet,Ford,500.0,False,0,0,3,2,0,0,17.8,10.7,63.0,0.0,,220.0,7.6,,1010.3,,No Rain,1996-9-15
1996,26,Martinsville,Martinsville Speedway,0.526,paved track,500,Jeff Gordon,Terry Labonte,Bobby Hamilton,Rick Mast,John Andretti,Chevrolet,Chevrolet,Pontiac,Pontiac,Ford,263.0,False,2,0,1,2,0,0,19.4,14.0,71.0,0.0,,200.0,9.4,,1012.3,,No Rain,1996-9-22
1996,28,Charlotte,Charlotte Motor Speedway,1.5,paved track,334,Terry Labonte,Mark Martin,Dale Jarrett,Sterling Marlin,Ricky Craven,Chevrolet,Ford,Ford,Chevrolet,Chevrolet,501.0,False,0,0,2,3,0,0,14.2,6.3,59.0,0.0,,20.0,5.4,,1031.0,,No Rain,1996-10-6
1996,30,Phoenix,Phoenix International Raceway,1.0,paved track,312,Bobby Hamilton,Mark Martin,Terry Labonte,Ted Musgrave,Jeff Gordon,Pontiac,Ford,Chevrolet,Ford,Chevrolet,312.0,False,1,0,2,2,0,0,17.0,1.8,36.0,0.0,,40.0,29.5,,1007.6,,No Rain,1996-10-27
1996,31,Atlanta,Atlanta Motor Speedway,1.522,paved track,328,Bobby Labonte,Dale Jarrett,Jeff Gordon,Dale Earnhardt,Terry Labonte,Chevrolet,Ford,Chevrolet,Chevrolet,Chevrolet,499.216,False,0,0,1,4,0,0,6.1,-7.2,38.0,0.0,,220.0,7.6,,1019.6,,No Rain,1996-11-10
1997,3,Richmond,Richmond International Raceway,0.75,paved track,400,Rusty Wallace,Geoffrey Bodine,Dale Jarrett,Jeff Gordon,Bobby Hamilton,Ford,Ford,Ford,Chevrolet,Pontiac,300.0,False,1,0,3,1,0,0,11.1,10.0,93.0,0.0,,190.0,13.0,,1018.4,,No Rain,1997-3-2
1997,4,Atlanta,Atlanta Motor Speedway,1.522,paved track,328,Dale Jarrett,Ernie Irvan,Morgan Shepherd,Bobby Labonte,Jeff Burton,Ford,Ford,Pontiac,Pontiac,Ford,499.216,False,2,0,3,0,0,0,20.0,2.8,32.0,0.0,,220.0,5.4,,1025.1,,No Rain,1997-3-9
1997,6,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Jeff Burton,Dale Jarrett,Bobby Labonte,Terry Labonte,Ricky Rudd,Ford,Ford,Pontiac,Chevrolet,Ford,501.0,False,1,0,3,1,0,0,22.8,9.6,43.0,0.0,,210.0,33.5,,1003.9,,No Rain,1997-4-6
1997,7,Bristol,Bristol Motor Speedway,0.533,paved track,500,Jeff Gordon,Rusty Wallace,Terry Labonte,Dale Jarrett,Mark Martin,Chevrolet,Ford,Chevrolet,Ford,Ford,266.5,False,0,0,3,2,0,0,16.7,15.1,90.0,0.0,,,0.0,,1005.3,,No Rain,1997-4-13
1997,8,Martinsville,Martinsville Speedway,0.526,paved track,500,Jeff Gordon,Bobby Hamilton,Mark Martin,Terry Labonte,Rusty Wallace,Chevrolet,Pontiac,Ford,Chevrolet,Ford,263.0,False,1,0,2,2,0,0,11.7,6.2,69.0,0.0,,310.0,9.4,,1004.5,,No Rain,1997-4-20
1997,9,Sonoma,Sears Point Raceway,2.52,road course,74,Mark Martin,Jeff Gordon,Terry Labonte,Dale Jarrett,Darrell Waltrip,Ford,Chevrolet,Chevrolet,Ford,Chevrolet,186.48,False,0,0,2,3,0,0,16.7,10.5,67.0,0.0,,280.0,27.7,,1018.9,,No Rain,1997-5-4
1997,10,Talladega,Talladega Superspeedway,2.66,paved track,188,Mark Martin,Dale Earnhardt,Bobby Labonte,John Andretti,Jeff Gordon,Ford,Chevrolet,Pontiac,Ford,Chevrolet,500.08,False,1,0,2,2,0,0,21.2,9.8,48.0,0.0,,360.0,16.6,,1017.7,,No Rain,1997-5-10
1997,11,Charlotte,Charlotte Motor Speedway,1.5,paved track,333,Jeff Gordon,Rusty Wallace,Mark Martin,Bill Elliott,Jeff Burton,Chevrolet,Ford,Ford,Ford,Ford,499.5,False,0,0,4,1,0,0,25.4,15.1,53.0,0.0,,180.0,14.8,,1016.7,,No Rain,1997-5-25
1997,12,Dover,Dover Downs International Speedway,1.0,paved track,500,Ricky Rudd,Mark Martin,Jeff Burton,Jeremy Mayfield,Kyle Petty,Ford,Ford,Ford,Ford,Pontiac,500.0,False,1,0,4,0,0,0,22.2,17.8,76.0,0.0,,110.0,5.4,,1013.9,,No Rain,1997-6-1
1997,13,Pocono,Pocono Raceway,2.5,paved track,200,Jeff Gordon,Jeff Burton,Dale Jarrett,Mark Martin,Jeremy Mayfield,Chevrolet,Ford,Ford,Ford,Ford,500.0,False,0,0,4,1,0,0,16.1,6.8,54.0,0.0,,110.0,9.4,,1021.1,,No Rain,1997-6-8
1997,14,Michigan,Michigan Speedway,2.0,paved track,200,Ernie Irvan,Bill Elliott,Mark Martin,Ted Musgrave,Jeff Gordon,Ford,Ford,Ford,Ford,Chevrolet,400.0,False,0,0,4,1,0,0,21.1,9.0,46.0,0.0,,110.0,11.2,,1013.6,,No Rain,1997-6-15
1997,15,Fontana,California Speedway,2.0,paved track,250,Jeff Gordon,Terry Labonte,Ricky Rudd,Ted Musgrave,Jimmy Spencer,Chevrolet,Chevrolet,Ford,Ford,Ford,500.0,False,0,0,3,2,0,0,23.3,16.6,66.0,0.0,,250.0,13.0,,1010.1,,No Rain,1997-6-22
1997,16,Daytona,Daytona International Speedway,2.5,paved track,160,John Andretti,Terry Labonte,Sterling Marlin,Dale Earnhardt,Dale Jarrett,Ford,Chevrolet,Chevrolet,Chevrolet,Ford,400.0,False,0,0,2,3,0,0,25.0,21.9,83.0,0.0,,260.0,22.3,,1014.9,,No Rain,1997-7-5
1997,17,Loudon,New Hampshire International Speedway,1.058,paved track,300,Jeff Burton,Dale Earnhardt,Rusty Wallace,Steve Grissom,Mark Martin,Ford,Chevrolet,Ford,Chevrolet,Ford,317.40000000000003,False,0,0,3,2,0,0,26.1,13.9,47.0,0.0,,360.0,5.4,,1014.0,,No Rain,1997-7-13
1997,18,Pocono,Pocono Raceway,2.5,paved track,200,Dale Jarrett,Jeff Gordon,Jeff Burton,Ted Musgrave,Mark Martin,Ford,Chevrolet,Ford,Ford,Ford,500.0,False,0,0,4,1,0,0,23.9,7.9,36.0,0.0,,360.0,14.8,,1013.8,,No Rain,1997-7-20
1997,19,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,160,Ricky Rudd,Bobby Labonte,Dale Jarrett,Jeff Gordon,Jeremy Mayfield,Ford,Pontiac,Ford,Chevrolet,Ford,400.0,False,1,0,3,1,0,0,27.2,16.8,53.0,0.0,,220.0,11.2,,1019.5,,No Rain,1997-8-2
1997,21,Michigan,Michigan Speedway,2.0,paved track,200,Mark Martin,Jeff Gordon,Ted Musgrave,Ernie Irvan,Dale Jarrett,Ford,Chevrolet,Ford,Ford,Ford,400.0,False,0,0,4,1,0,0,21.1,20.6,97.0,0.0,,190.0,18.7,,1010.9,,No Rain,1997-8-17
1997,22,Bristol,Bristol Motor Speedway,0.533,paved track,500,Dale Jarrett,Mark Martin,Dick Trickle,Jeff Burton,Steve Grissom,Ford,Ford,Ford,Ford,Chevrolet,266.5,False,0,0,4,1,0,0,19.4,9.3,52.0,0.0,,340.0,14.8,,1016.2,,No Rain,1997-8-23
1997,24,Richmond,Richmond International Raceway,0.75,paved track,400,Dale Jarrett,Jeff Burton,Jeff Gordon,Geoffrey Bodine,Rusty Wallace,Ford,Ford,Chevrolet,Ford,Ford,300.0,False,0,0,4,1,0,0,18.9,13.1,69.0,0.0,,280.0,9.4,,1019.0,,No Rain,1997-9-6
1997,25,Loudon,New Hampshire International Speedway,1.058,paved track,300,Jeff Gordon,Ernie Irvan,Bobby Hamilton,Steve Grissom,Ricky Craven,Chevrolet,Ford,Pontiac,Chevrolet,Chevrolet,317.40000000000003,False,1,0,1,3,0,0,18.9,15.6,81.0,0.0,,,0.0,,1015.7,,No Rain,1997-9-14
1997,26,Dover,Dover Downs International Speedway,1.0,paved track,400,Mark Martin,Dale Earnhardt,Kyle Petty,Bobby Labonte,Dale Jarrett,Ford,Chevrolet,Pontiac,Pontiac,Ford,400.0,False,2,0,2,1,0,0,19.4,16.1,81.0,0.3,,320.0,29.5,,1009.9,,Light Rain,1997-9-21
1997,27,Martinsville,Martinsville Speedway,0.526,paved track,500,Jeff Burton,Dale Earnhardt,Bobby Hamilton,Jeff Gordon,Bill Elliott,Ford,Chevrolet,Pontiac,Chevrolet,Ford,263.0,False,1,0,2,2,0,0,16.1,15.6,97.0,0.0,,10.0,7.6,,1003.3,,No Rain,1997-9-29
1997,28,Charlotte,Charlotte Motor Speedway,1.5,paved track,334,Dale Jarrett,Bobby Labonte,Dale Earnhardt,Mark Martin,Jeff Gordon,Ford,Pontiac,Chevrolet,Ford,Chevrolet,501.0,False,1,0,2,2,0,0,21.1,12.5,58.0,0.0,,150.0,5.4,,1020.0,,No Rain,1997-10-5
1997,29,Talladega,Talladega Superspeedway,2.66,paved track,188,Terry Labonte,Bobby Labonte,John Andretti,Ken Schrader,Ernie Irvan,Chevrolet,Pontiac,Ford,Chevrolet,Ford,500.08,False,1,0,2,2,0,0,25.0,15.9,57.0,0.0,,,7.6,,1020.4,,No Rain,1997-10-12
1997,31,Phoenix,Phoenix International Raceway,1.0,paved track,312,Dale Jarrett,Rusty Wallace,Bobby Hamilton,Ken Schrader,Dale Earnhardt,Ford,Ford,Pontiac,Chevrolet,Chevrolet,312.0,False,1,0,2,2,0,0,31.0,2.2,16.0,0.0,,190.0,14.8,,1012.2,,No Rain,1997-11-2
1997,32,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Bobby Labonte,Dale Jarrett,Mark Martin,Jeff Green,Derrike Cope,Pontiac,Ford,Ford,Chevrolet,Pontiac,500.5,False,2,0,2,1,0,0,6.7,4.4,85.0,0.0,,270.0,14.8,,1019.3,,No Rain,1997-11-16
1998,1,Daytona,Daytona International Speedway,2.5,paved track,200,Dale Earnhardt,Bobby Labonte,Jeremy Mayfield,Ken Schrader,Rusty Wallace,Chevrolet,Pontiac,Ford,Chevrolet,Ford,500.0,False,1,0,2,2,0,0,13.3,8.4,72.0,0.0,,80.0,16.6,,1020.0,,No Rain,1998-2-15
1998,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Mark Martin,Jeff Burton,Rusty Wallace,"Johnny Benson, Jr.",Jeremy Mayfield,Ford,Ford,Ford,Ford,Ford,400.5,False,0,0,5,0,0,0,12.2,-6.3,27.0,0.0,,,7.6,,1023.5,,No Rain,1998-3-1
1998,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Bobby Labonte,Dale Jarrett,Jeremy Mayfield,Rusty Wallace,"Kenny Irwin, Jr.",Pontiac,Ford,Ford,Ford,Ford,500.5,False,1,0,4,0,0,0,15.6,15.6,100.0,2.0,,150.0,16.6,,1001.0,,Light Rain,1998-3-9
1998,6,Bristol,Bristol Motor Speedway,0.533,paved track,500,Jeff Gordon,Terry Labonte,Dale Jarrett,Jeff Burton,"Johnny Benson, Jr.",Chevrolet,Chevrolet,Ford,Ford,Ford,266.5,False,0,0,3,2,0,0,21.7,9.9,47.0,0.0,,270.0,22.3,,1014.9,,No Rain,1998-3-29
1998,7,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Mark Martin,Chad Little,Robert Pressley,Joe Nemechek,"Johnny Benson, Jr.",Ford,Ford,Ford,Chevrolet,Ford,501.0,False,0,0,4,1,0,0,15.0,6.0,55.0,0.0,,360.0,18.7,,1015.3,,No Rain,1998-4-5
1998,8,Martinsville,Martinsville Speedway,0.526,paved track,500,Bobby Hamilton,Ted Musgrave,Dale Jarrett,Dale Earnhardt,Randy LaJoie,Chevrolet,Ford,Ford,Chevrolet,Chevrolet,263.0,False,0,0,2,3,0,0,12.2,11.7,97.0,1.0,,110.0,7.6,,1011.4,,Light Rain,1998-4-20
1998,9,Talladega,Talladega Superspeedway,2.66,paved track,188,Bobby Labonte,Jimmy Spencer,Dale Jarrett,Terry Labonte,Jeff Gordon,Pontiac,Ford,Ford,Chevrolet,Chevrolet,500.08,False,1,0,2,2,0,0,21.4,9.9,48.0,0.0,,200.0,14.8,,1017.2,,No Rain,1998-4-26
1998,10,Fontana,California Speedway,2.0,paved track,250,Mark Martin,Jeremy Mayfield,Terry Labonte,Jeff Gordon,Darrell Waltrip,Ford,Ford,Chevrolet,Chevrolet,Chevrolet,500.0,False,0,0,2,3,0,0,21.1,16.1,73.0,0.0,,190.0,16.6,,1013.5,,No Rain,1998-5-3
1998,11,Charlotte,Charlotte Motor Speedway,1.5,paved track,400,Jeff Gordon,Rusty Wallace,Bobby Labonte,Mark Martin,Dale Jarrett,Chevrolet,Ford,Pontiac,Ford,Ford,600.0,False,1,0,3,1,0,0,28.8,19.4,57.0,0.0,,240.0,13.0,,1012.5,,No Rain,1998-5-24
1998,12,Dover,Dover Downs International Speedway,1.0,paved track,400,Dale Jarrett,Jeff Burton,Jeff Gordon,Bobby Labonte,Jeremy Mayfield,Ford,Ford,Chevrolet,Pontiac,Ford,400.0,False,1,0,3,1,0,0,27.2,21.7,72.0,0.0,,170.0,9.4,,1013.0,,No Rain,1998-5-31
1998,13,Richmond,Richmond International Raceway,0.75,paved track,400,Terry Labonte,Dale Jarrett,Rusty Wallace,Ken Schrader,Mark Martin,Chevrolet,Ford,Ford,Chevrolet,Ford,300.0,False,0,0,3,2,0,0,15.6,11.8,78.0,1.5,,360.0,14.8,,1009.7,,Light Rain,1998-6-6
1998,14,Michigan,Michigan Speedway,2.0,paved track,200,Mark Martin,Dale Jarrett,Jeff Gordon,Jeff Burton,Jeremy Mayfield,Ford,Ford,Chevrolet,Ford,Ford,400.0,False,0,0,4,1,0,0,22.8,13.8,57.0,0.0,,330.0,16.6,,1005.6,,No Rain,1998-6-14
1998,15,Pocono,Pocono Raceway,2.5,paved track,200,Jeremy Mayfield,Jeff Gordon,Dale Jarrett,Jeff Burton,Mark Martin,Ford,Chevrolet,Ford,Ford,Ford,500.0,False,0,0,4,1,0,0,27.8,18.2,56.0,0.0,,340.0,13.0,,1010.4,,No Rain,1998-6-21
1998,16,Sonoma,Sears Point Raceway,1.949,road course,112,Jeff Gordon,Bobby Hamilton,John Andretti,Bobby Labonte,Rusty Wallace,Chevrolet,Chevrolet,Pontiac,Pontiac,Ford,218.288,False,2,0,1,2,0,0,18.3,12.3,68.0,0.0,,270.0,35.3,,1013.1,,No Rain,1998-6-28
1998,17,Loudon,New Hampshire International Speedway,1.058,paved track,300,Jeff Burton,Mark Martin,Jeff Gordon,Rusty Wallace,Mike Skinner,Ford,Ford,Chevrolet,Ford,Chevrolet,317.40000000000003,False,0,0,3,2,0,0,20.0,10.7,55.0,0.0,,340.0,22.3,,1010.1,,No Rain,1998-7-12
1998,18,Pocono,Pocono Raceway,2.5,paved track,200,Jeff Gordon,Mark Martin,Jeff Burton,Bobby Labonte,Dale Jarrett,Chevrolet,Ford,Ford,Pontiac,Ford,500.0,False,1,0,3,1,0,0,23.3,14.0,56.0,0.0,,10.0,5.4,,1019.2,,No Rain,1998-7-26
1998,19,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,160,Jeff Gordon,Mark Martin,Bobby Labonte,Mike Skinner,Dale Earnhardt,Chevrolet,Ford,Pontiac,Chevrolet,Chevrolet,400.0,False,1,0,1,3,0,0,26.1,13.2,45.0,0.0,,50.0,13.0,,1021.8,,No Rain,1998-8-1
